# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638538.894854307174683,0.00376,0.00012,0.00007,0.00000,0.00049,0.00173,0.00617
1403638538.944854259490967,0.00406,0.00011,0.00014,0.00000,0.00025,0.00136,0.00592
1403638538.994854211807251,0.00459,0.00008,0.00015,0.00000,0.00002,0.00128,0.00612
1403638539.044854164123535,0.00456,0.00015,0.00072,0.00000,0.00002,0.00203,0.00748
1403638539.094854354858398,0.00940,0.00009,0.00014,0.00000,0.00053,0.00159,0.01174
1403638539.144854307174683,0.00649,0.00011,0.00019,0.00000,0.00007,0.00166,0.00852
1403638539.194854259490967,0.00407,0.00008,0.00015,0.00000,0.00004,0.00130,0.00565
1403638539.244854211807251,0.00749,0.00009,0.00017,0.00000,0.00000,0.00268,0.01043
1403638539.294854164123535,0.00588,0.00009,0.00014,0.00000,0.00007,0.00165,0.00784
1403638539.344854354858398,0.00522,0.00015,0.00013,0.00000,0.00010,0.00148,0.00708
1403638539.394854307174683,0.00335,0.00010,0.00013,0.00000,0.00000,0.00140,0.00498
1403638539.444854259490967,0.00337,0.00008,0.00016,0.00000,0.00000,0.00122,0.00483
1403638539.495212554931641,0.00340,0.00008,0.00009,0.00000,0.00027,0.00131,0.00516
1403638539.545212507247925,0.00614,0.00012,0.00010,0.00000,0.00006,0.00135,0.00778
1403638539.595212697982788,0.00433,0.00010,0.00010,0.00000,0.00007,0.00159,0.00619
1403638539.645212650299072,0.00274,0.00008,0.00002,0.00000,0.00000,0.00180,0.00464
1403638539.695212602615356,0.00680,0.00012,0.00008,0.00000,0.00023,0.00176,0.00899
1403638539.745212554931641,0.01032,0.00008,0.00007,0.00000,0.00000,0.00147,0.01194
1403638539.795212507247925,0.00340,0.00009,0.00006,0.00000,0.00010,0.00144,0.00509
1403638539.845212697982788,0.00326,0.00008,0.00004,0.00000,0.00004,0.00138,0.00481
