# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715904.733577251434326,0.00538,0.00014,0.00039,0.00088,0.00292,0.00128,0.01098
1403715904.783569097518921,0.00317,0.00011,0.00085,0.00098,0.00257,0.00132,0.00899
1403715904.833566904067993,0.00655,0.00013,0.00025,0.00099,0.00071,0.00166,0.01029
1403715904.883565187454224,0.01068,0.00012,0.00028,0.00091,0.00198,0.00148,0.01545
1403715904.933564901351929,0.00410,0.00010,0.00024,0.00084,0.00162,0.00128,0.00819
1403715904.983561754226685,0.00556,0.00010,0.00023,0.00104,0.00000,0.00159,0.00853
1403715905.033568382263184,0.00921,0.00014,0.00025,0.00098,0.00299,0.00147,0.01505
1403715905.083575725555420,0.00296,0.00010,0.00014,0.00111,0.00000,0.00168,0.00599
1403715905.133580446243286,0.00266,0.00018,0.00010,0.00152,0.00011,0.00156,0.00613
1403715905.183570384979248,0.00507,0.00011,0.00111,0.00044,0.00199,0.00137,0.01011
1403715905.233574151992798,0.00383,0.00010,0.00059,0.00080,0.00009,0.00120,0.00660
1403715905.283576965332031,0.00237,0.00009,0.00093,0.00077,0.00212,0.00145,0.00774
1403715905.333589076995850,0.00455,0.00012,0.00032,0.00111,0.00156,0.00150,0.00915
1403715905.383599519729614,0.00267,0.00013,0.00155,0.00161,0.00000,0.00151,0.00746
1403715905.433611154556274,0.00276,0.00011,0.00069,0.00158,0.00067,0.00147,0.00728
1403715905.483588218688965,0.00256,0.00010,0.00034,0.00136,0.00132,0.00127,0.00695
1403715905.533586025238037,0.00482,0.00012,0.00122,0.00154,0.00140,0.00180,0.01090
1403715905.583592414855957,0.00387,0.00014,0.00058,0.00174,0.00423,0.00137,0.01193
1403715905.633608579635620,0.00271,0.00011,0.00138,0.00327,0.00000,0.00167,0.00914
1403715905.683616161346436,0.00459,0.00013,0.00080,0.00246,0.00075,0.00161,0.01034
1403715905.733621358871460,0.00259,0.00010,0.00015,0.00196,0.00042,0.00136,0.00660
1403715905.783623456954956,0.00441,0.00011,0.00054,0.00221,0.00648,0.00123,0.01498
1403715905.833624362945557,0.00724,0.00014,0.00029,0.00239,0.00000,0.00163,0.01169
1403715905.883624315261841,0.00362,0.00013,0.00115,0.00169,0.00000,0.00319,0.00979
1403715905.933618783950806,0.00708,0.00019,0.00188,0.00243,0.00211,0.00134,0.01502
1403715905.983620166778564,0.00298,0.00012,0.00034,0.00212,0.00000,0.00132,0.00689
1403715906.033618211746216,0.00742,0.00012,0.00052,0.00177,0.00000,0.00161,0.01144
1403715906.083609580993652,0.00382,0.00010,0.00020,0.00109,0.00066,0.00124,0.00712
1403715906.133597850799561,0.00237,0.00010,0.00057,0.00412,0.00065,0.00150,0.00930
1403715906.183584213256836,0.00618,0.00010,0.00026,0.00092,0.00000,0.00121,0.00868
1403715906.233554840087891,0.00663,0.00012,0.00188,0.00046,0.00661,0.00140,0.01711
1403715906.283548355102539,0.00568,0.00015,0.00136,0.00106,0.00002,0.00156,0.00982
1403715906.333545684814453,0.00268,0.00010,0.00025,0.00125,0.00092,0.00323,0.00844
1403715906.383544921875000,0.00962,0.00027,0.00033,0.00104,0.00001,0.00186,0.01311
1403715906.433544874191284,0.00385,0.00011,0.00027,0.00098,0.00000,0.00137,0.00659
1403715906.483546972274780,0.00516,0.00011,0.00012,0.00135,0.00219,0.00129,0.01022
1403715906.533546209335327,0.00366,0.00011,0.00009,0.00135,0.00000,0.00136,0.00657
1403715906.583540439605713,0.00262,0.00011,0.00077,0.00082,0.00197,0.00198,0.00827
1403715906.633533954620361,0.00294,0.00011,0.00019,0.00109,0.00000,0.00132,0.00564
1403715906.683529376983643,0.00386,0.00015,0.00094,0.00233,0.00221,0.00179,0.01128
1403715906.733527660369873,0.00362,0.00014,0.00117,0.00105,0.00073,0.00131,0.00801
1403715906.783522367477417,0.00367,0.00017,0.00036,0.00082,0.00010,0.00161,0.00672
1403715906.833528518676758,0.00318,0.00010,0.00109,0.00157,0.00044,0.00130,0.00767
1403715906.883530139923096,0.00803,0.00011,0.00014,0.00062,0.00167,0.00158,0.01215
1403715906.933534383773804,0.00246,0.00009,0.00012,0.00075,0.00108,0.00151,0.00601
1403715906.983532667160034,0.00272,0.00010,0.00032,0.00127,0.00069,0.00142,0.00652
1403715907.033542633056641,0.00786,0.00010,0.00106,0.00048,0.00164,0.00249,0.01364
1403715907.083545923233032,0.00267,0.00009,0.00006,0.00077,0.00094,0.00141,0.00594
1403715907.133538722991943,0.00918,0.00010,0.00044,0.00050,0.00059,0.00167,0.01247
1403715907.183539152145386,0.01107,0.00010,0.00020,0.00060,0.00031,0.00145,0.01373
1403715907.233535289764404,0.00488,0.00012,0.00048,0.00069,0.00366,0.00132,0.01114
1403715907.283532381057739,0.00487,0.00011,0.00021,0.00092,0.00297,0.00133,0.01041
1403715907.333516597747803,0.00331,0.00011,0.00018,0.00083,0.00362,0.00129,0.00933
1403715907.383513927459717,0.00300,0.00009,0.00015,0.00098,0.00084,0.00155,0.00662
1403715907.433520555496216,0.00454,0.00014,0.00014,0.00112,0.00005,0.00133,0.00731
1403715907.483511209487915,0.00262,0.00011,0.00007,0.00109,0.00010,0.00148,0.00546
1403715907.533507585525513,0.00262,0.00009,0.00010,0.00075,0.00228,0.00126,0.00711
1403715907.583510160446167,0.00625,0.00015,0.00025,0.00074,0.00028,0.00134,0.00901
1403715907.633510828018188,0.00294,0.00009,0.00020,0.00057,0.00114,0.00142,0.00636
1403715907.683516740798950,0.00305,0.00012,0.00013,0.00064,0.00260,0.00155,0.00809
1403715907.733518362045288,0.00463,0.00014,0.00043,0.00102,0.00434,0.00149,0.01205
1403715907.783524990081787,0.00348,0.00011,0.00022,0.00142,0.00000,0.00130,0.00654
1403715907.833526611328125,0.00858,0.00010,0.00109,0.00079,0.00424,0.00154,0.01635
1403715907.883522748947144,0.00468,0.00020,0.00076,0.00231,0.00055,0.00183,0.01034
1403715907.933522224426270,0.00254,0.00013,0.00074,0.00242,0.00160,0.00209,0.00953
1403715907.983517885208130,0.00494,0.00013,0.00018,0.00273,0.00088,0.00139,0.01024
1403715908.033524036407471,0.00417,0.00013,0.00116,0.00276,0.00561,0.00135,0.01518
1403715908.083528757095337,0.00390,0.00014,0.00008,0.00196,0.00223,0.00139,0.00970
1403715908.133530139923096,0.00743,0.00013,0.00022,0.00191,0.00254,0.00157,0.01380
1403715908.183531045913696,0.00449,0.00011,0.00066,0.00165,0.00084,0.00124,0.00899
1403715908.233528852462769,0.00708,0.00021,0.00122,0.00221,0.00956,0.00170,0.02199
1403715908.283519744873047,0.00269,0.00015,0.00129,0.00340,0.00014,0.00152,0.00919
1403715908.333519458770752,0.00441,0.00014,0.00025,0.00406,0.00000,0.00129,0.01015
1403715908.383519411087036,0.00459,0.00017,0.00038,0.00232,0.00018,0.00132,0.00896
1403715908.433520078659058,0.00565,0.00014,0.00009,0.00229,0.00400,0.00160,0.01378
1403715908.483515501022339,0.00344,0.00013,0.00042,0.00253,0.00175,0.00142,0.00969
1403715908.533512353897095,0.00293,0.00013,0.00144,0.00223,0.00211,0.00241,0.01124
1403715908.583511590957642,0.00203,0.00012,0.00022,0.00252,0.00000,0.00209,0.00698
1403715908.633510589599609,0.00278,0.00013,0.00126,0.00260,0.00387,0.00140,0.01204
1403715908.683508872985840,0.00680,0.00013,0.00054,0.00236,0.00000,0.00164,0.01148
